county_name,fips,state_name,lat,lng
Custer,16037,Idaho,44.2411,-114.2817
Corson,46031,South Dakota,45.7086,-101.1969
Union,35059,New Mexico,36.4816,-103.471
Pierce,38069,North Dakota,48.2496,-99.9718
LaMoure,38045,North Dakota,46.4569,-98.5355
Adams,16003,Idaho,44.8896,-116.4538
Tyrrell,37177,North Carolina,35.8172,-76.209
Phillips,30071,Montana,48.2592,-107.9132
Haskell,20081,Kansas,37.5622,-100.8712
Red Lake,27125,Minnesota,47.8717,-96.0953
Ellis,40045,Oklahoma,36.2183,-99.7546
Hemphill,48211,Texas,35.8375,-100.2706
Columbia,53013,Washington,46.2975,-117.9078
Storey,32029,Nevada,39.4469,-119.5293
Echols,13101,Georgia,30.7101,-82.894
Wells,38103,North Dakota,47.5875,-99.6609
Norton,51720,Virginia,36.9314,-82.6262
Knox,29103,Missouri,40.1282,-92.1481
Hardeman,48197,Texas,34.2902,-99.7457
Hardin,17069,Illinois,37.5182,-88.2668
Edmunds,46045,South Dakota,45.4188,-99.2153
Kearny,20093,Kansas,38.0003,-101.3199
Sargent,38081,North Dakota,46.1078,-97.6306
Fisher,48151,Texas,32.7428,-100.4022
Lyman,46085,South Dakota,43.8958,-99.8474
Lewis,16061,Idaho,46.237,-116.4263
Sutton,48435,Texas,30.4984,-100.5382
Cavalier,38019,North Dakota,48.7723,-98.4648
Chase,31029,Nebraska,40.5242,-101.698
Lake of the Woods,27077,Minnesota,48.7712,-94.9046
Reagan,48383,Texas,31.3661,-101.5231
Harper,40059,Oklahoma,36.7888,-99.6674
Costilla,08023,Colorado,37.2781,-105.4282
Knox,48275,Texas,33.6061,-99.7414
Clark,46025,South Dakota,44.8582,-97.7295
Adams,19003,Iowa,41.029,-94.6992
Sweet Grass,30097,Montana,45.8139,-109.941
Roger Mills,40129,Oklahoma,35.6883,-99.6958
Upton,48461,Texas,31.3688,-102.0431
Kinney,48271,Texas,29.3501,-100.418
Mercer,29129,Missouri,40.4223,-93.5686
Kimball,31105,Nebraska,41.1978,-103.7149
Smith,20183,Kansas,39.7852,-98.7855
Baylor,48023,Texas,33.6165,-99.2135
Baca,08009,Colorado,37.3192,-102.5604
Nance,31125,Nebraska,41.3973,-97.9922
Webster,31181,Nebraska,40.1764,-98.5
Osborne,20141,Kansas,39.3503,-98.7679
Catron,35003,New Mexico,33.9152,-108.4046
Crockett,48105,Texas,30.7231,-101.412
Sheridan,30091,Montana,48.7212,-104.5047
Bennett,46007,South Dakota,43.195,-101.664
Harlan,31083,Nebraska,40.1765,-99.4046
Real,48385,Texas,29.8318,-99.8222
Hanson,46061,South Dakota,43.6748,-97.7873
Lipscomb,48295,Texas,36.2776,-100.2731
Aleutians East,02013,Alaska,55.3665,-161.9813
Donley,48129,Texas,34.9654,-100.814
Chautauqua,20019,Kansas,37.15,-96.2454
Granite,30039,Montana,46.4045,-113.4403
Traverse,27155,Minnesota,45.7722,-96.4716
Emmons,38029,North Dakota,46.2851,-100.2387
Coke,48081,Texas,31.8886,-100.5299
Shackelford,48417,Texas,32.7359,-99.3541
Jackson,46071,South Dakota,43.6943,-101.6281
Concho,48095,Texas,31.3266,-99.864
Foster,38031,North Dakota,47.4571,-98.883
Petersburg,02195,Alaska,57.1195,-132.9345
Hand,46059,South Dakota,44.5478,-99.0049
Woodson,20207,Kansas,37.8867,-95.7401
Bowman,38011,North Dakota,46.1126,-103.5206
Baker,13007,Georgia,31.3262,-84.4447
Sherman,48421,Texas,36.2777,-101.8934
Hall,48191,Texas,34.5308,-100.6811
Lincoln,20105,Kansas,39.0453,-98.2077
Sierra,06091,California,39.5803,-120.516
Sherman,31163,Nebraska,41.2206,-98.9762
Rush,20165,Kansas,38.5231,-99.3092
Stanley,46117,South Dakota,44.4123,-100.7359
Brown,31017,Nebraska,42.43,-99.9295
Glascock,13125,Georgia,33.2293,-82.6107
Franklin,31061,Nebraska,40.1763,-98.9528
Schleicher,48413,Texas,30.8974,-100.5383
Collingsworth,48087,Texas,34.9648,-100.27
Clay,13061,Georgia,31.6263,-84.9801
Douglas,46043,South Dakota,43.3869,-98.3661
Fallon,30025,Montana,46.334,-104.4174
Perkins,31135,Nebraska,40.851,-101.6497
Perkins,46105,South Dakota,45.4905,-102.4757
Nelson,38063,North Dakota,47.9217,-98.192
Cochran,48079,Texas,33.6042,-102.8285
Jewell,20089,Kansas,39.7847,-98.2183
Ness,20135,Kansas,38.4794,-99.9161
Edwards,20047,Kansas,37.8876,-99.3122
Decatur,20039,Kansas,39.7847,-100.4599
Trego,20195,Kansas,38.9143,-99.8728
Hitchcock,31087,Nebraska,40.1763,-101.0423
Logan,20109,Kansas,38.9173,-101.1484
Ziebach,46137,South Dakota,44.9804,-101.6658
Aurora,46003,South Dakota,43.718,-98.5616
Morton,20129,Kansas,37.1914,-101.7992
Harmon,40057,Oklahoma,34.7441,-99.8462
Wayne,49055,Utah,38.3244,-110.9039
Cheyenne,20023,Kansas,39.7859,-101.7313
Pawnee,31133,Nebraska,40.1315,-96.2371
Gove,20063,Kansas,38.9161,-100.483
Frontier,31063,Nebraska,40.5301,-100.3942
Chase,20017,Kansas,38.302,-96.5939
Webster,13307,Georgia,32.0466,-84.551
McIntosh,38051,North Dakota,46.1118,-99.4412
Hamilton,20075,Kansas,37.9991,-101.7912
Butte,16023,Idaho,43.7229,-113.1721
Hettinger,38041,North Dakota,46.4325,-102.4603
Elk,20049,Kansas,37.4537,-96.2441
Graham,20065,Kansas,39.3497,-99.8832
Haines,02100,Alaska,59.1199,-135.5
Sheridan,20179,Kansas,39.3503,-100.4418
Kiowa,20097,Kansas,37.5582,-99.2861
Wrangell,02275,Alaska,56.3317,-132.0223
Rawlins,20153,Kansas,39.7852,-101.0759
Kidder,38043,North Dakota,46.9801,-99.7801
Renville,38075,North Dakota,48.719,-101.6578
Niobrara,56027,Wyoming,43.0564,-104.4754
Griggs,38039,North Dakota,47.4573,-98.237
Rich,49033,Utah,41.6323,-111.2445
Greeley,31077,Nebraska,41.5674,-98.5212
Sanborn,46111,South Dakota,44.0234,-98.0913
Grant,38037,North Dakota,46.3583,-101.6397
Liberty,30051,Montana,48.5617,-111.0246
Divide,38023,North Dakota,48.8149,-103.4872
Sedgwick,08115,Colorado,40.8759,-102.3518
Potter,46107,South Dakota,45.0645,-99.9572
Faulk,46049,South Dakota,45.071,-99.1453
Adams,38001,North Dakota,46.0968,-102.5284
Eddy,38027,North Dakota,47.7176,-98.9016
McPherson,46089,South Dakota,45.7664,-99.2214
Quitman,13239,Georgia,31.8673,-85.0188
Denali,02068,Alaska,63.6716,-150.0117
Jeff Davis,48243,Texas,30.7154,-104.14
Garfield,53023,Washington,46.4316,-117.5452
Towner,38095,North Dakota,48.6855,-99.2457
Culberson,48109,Texas,31.4471,-104.5173
Miner,46097,South Dakota,44.0219,-97.6102
Highland,51091,Virginia,38.3623,-79.5686
Dickens,48125,Texas,33.6165,-100.7789
Burke,38013,North Dakota,48.791,-102.5182
Cimarron,40025,Oklahoma,36.7483,-102.5177
Wheatland,30107,Montana,46.4663,-109.8446
Hoonah-Angoon,02105,Alaska,58.2884,-135.643
Wichita,20203,Kansas,38.4821,-101.3474
Robertson,21201,Kentucky,38.5188,-84.052
Menard,48327,Texas,30.8898,-99.8206
Keweenaw,26083,Michigan,47.6279,-88.4346
Oldham,48359,Texas,35.405,-102.6028
Mellette,46095,South Dakota,43.5813,-100.76
Stanton,20187,Kansas,37.563,-101.7842
De Baca,35011,New Mexico,34.3425,-104.412
Worth,29227,Missouri,40.4791,-94.4221
Cheyenne,08017,Colorado,38.828,-102.6035
Clark,20025,Kansas,37.2355,-99.8203
Buffalo,46017,South Dakota,44.0763,-99.2048
Haakon,46055,South Dakota,44.2945,-101.5399
Jerauld,46073,South Dakota,44.0663,-98.6296
Gosper,31073,Nebraska,40.5148,-99.8307
Garfield,31071,Nebraska,41.9144,-98.9914
Armstrong,48011,Texas,34.9649,-101.3574
Judith Basin,30045,Montana,47.0454,-110.266
Boyd,31015,Nebraska,42.8997,-98.7665
Edwards,48137,Texas,29.9827,-100.3048
Dundy,31057,Nebraska,40.1762,-101.6879
Meagher,30059,Montana,46.5982,-110.8857
Gilliam,41021,Oregon,45.3783,-120.2108
Hodgeman,20083,Kansas,38.0875,-99.8979
Logan,38047,North Dakota,46.4573,-99.4774
Piute,49031,Utah,38.3367,-112.1274
Garden,31069,Nebraska,41.6194,-102.3355
Eureka,32011,Nevada,39.9839,-116.2686
Dolores,08033,Colorado,37.7517,-108.5174
Golden Valley,38033,North Dakota,46.9402,-103.8466
Oliver,38065,North Dakota,47.1153,-101.3403
Deuel,31049,Nebraska,41.1116,-102.3338
McCone,30055,Montana,47.6452,-105.7954
Steele,38091,North Dakota,47.4562,-97.7246
Comanche,20033,Kansas,37.1913,-99.2718
Daniels,30019,Montana,48.7838,-105.5485
Sherman,41055,Oregon,45.4052,-120.6894
Cottle,48101,Texas,34.0776,-100.2788
Irion,48235,Texas,31.3039,-100.9824
Taliaferro,13265,Georgia,33.5661,-82.8788
Powder River,30075,Montana,45.395,-105.6302
Wallace,20199,Kansas,38.9167,-101.7636
Lane,20101,Kansas,38.4813,-100.4664
Glasscock,48173,Texas,31.8694,-101.5208
Kiowa,08061,Colorado,38.4327,-102.7403
Campbell,46021,South Dakota,45.7712,-100.0516
Stonewall,48433,Texas,33.1792,-100.2534
Briscoe,48045,Texas,34.5303,-101.2086
Throckmorton,48447,Texas,33.1775,-99.2124
Wheeler,41069,Oregon,44.726,-120.0275
Rock,31149,Nebraska,42.4213,-99.4499
Sheridan,38083,North Dakota,47.5755,-100.3456
Lake and Peninsula,02164,Alaska,58.6529,-156.1868
Issaquena,28055,Mississippi,32.7414,-90.9892
Carter,30011,Montana,45.5168,-104.5362
Hyde,46069,South Dakota,44.5473,-99.4871
Harding,46063,South Dakota,45.5803,-103.4958
Sully,46119,South Dakota,44.7156,-100.1322
Foard,48155,Texas,33.9746,-99.778
Jackson,08057,Colorado,40.6664,-106.3428
Motley,48345,Texas,34.0741,-100.7798
Prairie,30079,Montana,46.8605,-105.378
Sterling,48431,Texas,31.8278,-101.05
Sioux,31165,Nebraska,42.4876,-103.7589
Greeley,20071,Kansas,38.4806,-101.806
Wibaux,30109,Montana,46.9653,-104.249
Skagway,02230,Alaska,59.563,-135.3363
Camas,16025,Idaho,43.4633,-114.8058
Alpine,06003,California,38.5972,-119.8207
Garfield,30033,Montana,47.2776,-106.9929
Esmeralda,32009,Nevada,37.7847,-117.6323
Logan,31113,Nebraska,41.5665,-100.4829
Billings,38007,North Dakota,47.0236,-103.3763
Clark,16033,Idaho,44.2839,-112.3512
Terrell,48443,Texas,30.225,-102.0765
Hayes,31085,Nebraska,40.5248,-101.0619
Bristol Bay,02060,Alaska,58.7439,-156.7
Hinsdale,08053,Colorado,37.8213,-107.3003
Mineral,08079,Colorado,37.6689,-106.9241
Roberts,48393,Texas,35.8384,-100.8136
Jones,46075,South Dakota,43.9606,-100.6897
Wheeler,31183,Nebraska,41.9148,-98.5282
McMullen,48311,Texas,28.3527,-98.5679
Keya Paha,31103,Nebraska,42.8789,-99.7124
Slope,38087,North Dakota,46.4472,-103.4599
Golden Valley,30037,Montana,46.3812,-109.1752
Grant,31075,Nebraska,41.915,-101.7405
Banner,31007,Nebraska,41.546,-103.7105
Hooker,31091,Nebraska,41.9161,-101.1353
Treasure,30103,Montana,46.2115,-107.2716
Yakutat,02282,Alaska,59.8889,-140.3577
Kent,48263,Texas,33.1813,-100.7776
Thomas,31171,Nebraska,41.9136,-100.5558
Borden,48033,Texas,32.7436,-101.4317
Daggett,49009,Utah,40.8873,-109.5077
Loup,31115,Nebraska,41.9139,-99.4544
San Juan,08111,Colorado,37.764,-107.6762
Kenedy,48261,Texas,26.9285,-97.7017
Blaine,31009,Nebraska,41.9128,-99.9768
Petroleum,30069,Montana,47.1175,-108.2502
Harding,35021,New Mexico,35.8579,-103.8203
Arthur,31005,Nebraska,41.5689,-101.6958
McPherson,31117,Nebraska,41.5682,-101.0605
King,48269,Texas,33.6166,-100.2558
Loving,48301,Texas,31.8493,-103.5799
Kalawao,15005,Hawaii,21.1709,-156.9475
